,Content ID,Type,Datetime,ContentType,Category,Sentiment,Score,Is_Top_5_Category
4046,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,want,2021-04-09 23:31:00,video,COOKING,positive,70,False
4047,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,hate,2020-07-16 17:17:56,video,COOKING,negative,5,False
4048,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,peeking,2021-02-10 04:28:04,video,COOKING,neutral,35,False
4049,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,heart,2021-04-20 05:57:45,video,COOKING,positive,60,False
4050,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,scared,2021-06-02 22:03:30,video,COOKING,negative,15,False
4051,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,peeking,2021-03-07 17:15:39,video,COOKING,neutral,35,False
4052,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,peeking,2021-03-08 13:28:38,video,COOKING,neutral,35,False
4053,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,worried,2021-04-25 03:51:21,video,COOKING,negative,12,False
4054,6e418568-a2b9-4d08-b241-06362c96a7f1,super love,2020-10-14 15:17:19,video,FOOD,positive,75,True
4055,6e418568-a2b9-4d08-b241-06362c96a7f1,disgust,2021-02-02 07:51:17,video,FOOD,negative,0,True
4056,6e418568-a2b9-4d08-b241-06362c96a7f1,worried,2021-02-24 18:05:46,video,FOOD,negative,12,True
4057,6e418568-a2b9-4d08-b241-06362c96a7f1,peeking,2021-05-02 08:23:53,video,FOOD,neutral,35,True
4058,6e418568-a2b9-4d08-b241-06362c96a7f1,indifferent,2021-04-30 20:54:00,video,FOOD,neutral,20,True
4059,6e418568-a2b9-4d08-b241-06362c96a7f1,indifferent,2021-03-04 00:28:13,video,FOOD,neutral,20,True
4060,6e418568-a2b9-4d08-b241-06362c96a7f1,cherish,2020-10-15 12:00:28,video,FOOD,positive,70,True
4061,6e418568-a2b9-4d08-b241-06362c96a7f1,scared,2020-09-25 08:47:04,video,FOOD,negative,15,True
4062,6e418568-a2b9-4d08-b241-06362c96a7f1,intrigued,2021-01-04 01:25:37,video,FOOD,positive,45,True
4063,6e418568-a2b9-4d08-b241-06362c96a7f1,scared,2021-01-20 15:28:07,video,FOOD,negative,15,True
4064,6e418568-a2b9-4d08-b241-06362c96a7f1,scared,2020-09-04 16:48:59,video,FOOD,negative,15,True
4065,6e418568-a2b9-4d08-b241-06362c96a7f1,disgust,2021-04-16 03:54:08,video,FOOD,negative,0,True
4066,6e418568-a2b9-4d08-b241-06362c96a7f1,adore,2020-06-18 10:37:41,video,FOOD,positive,72,True
4067,6e418568-a2b9-4d08-b241-06362c96a7f1,hate,2020-11-24 11:26:14,video,FOOD,negative,5,True
4068,6e418568-a2b9-4d08-b241-06362c96a7f1,adore,2021-01-29 05:10:26,video,FOOD,positive,72,True
4069,6e418568-a2b9-4d08-b241-06362c96a7f1,cherish,2021-02-15 17:40:25,video,FOOD,positive,70,True
4070,6e418568-a2b9-4d08-b241-06362c96a7f1,hate,2021-04-29 20:09:03,video,FOOD,negative,5,True
4071,6e418568-a2b9-4d08-b241-06362c96a7f1,hate,2020-12-05 03:02:07,video,FOOD,negative,5,True
4072,6e418568-a2b9-4d08-b241-06362c96a7f1,dislike,2020-12-16 02:18:26,video,FOOD,negative,10,True
4073,6e418568-a2b9-4d08-b241-06362c96a7f1,indifferent,2020-12-21 20:05:42,video,FOOD,neutral,20,True
4074,6e418568-a2b9-4d08-b241-06362c96a7f1,indifferent,2020-07-23 05:08:44,video,FOOD,neutral,20,True
4075,6e418568-a2b9-4d08-b241-06362c96a7f1,love,2021-02-18 06:57:59,video,FOOD,positive,65,True
4076,6e418568-a2b9-4d08-b241-06362c96a7f1,peeking,2020-11-28 03:21:10,video,FOOD,neutral,35,True
4077,93c0f4f6-8c1e-453e-8df0-3015b1e76376,peeking,2020-07-09 12:48:12,video,TECHNOLOGY,neutral,35,True
4078,93c0f4f6-8c1e-453e-8df0-3015b1e76376,disgust,2020-12-02 01:41:00,video,TECHNOLOGY,negative,0,True
4079,93c0f4f6-8c1e-453e-8df0-3015b1e76376,disgust,2020-10-13 17:28:55,video,TECHNOLOGY,negative,0,True
4080,93c0f4f6-8c1e-453e-8df0-3015b1e76376,heart,2020-07-18 01:39:29,video,TECHNOLOGY,positive,60,True
4081,93c0f4f6-8c1e-453e-8df0-3015b1e76376,cherish,2021-05-15 20:22:19,video,TECHNOLOGY,positive,70,True
4082,93c0f4f6-8c1e-453e-8df0-3015b1e76376,want,2021-01-08 10:57:19,video,TECHNOLOGY,positive,70,True
4083,93c0f4f6-8c1e-453e-8df0-3015b1e76376,heart,2021-04-02 02:01:08,video,TECHNOLOGY,positive,60,True
4084,93c0f4f6-8c1e-453e-8df0-3015b1e76376,worried,2020-11-09 13:34:40,video,TECHNOLOGY,negative,12,True
4085,93c0f4f6-8c1e-453e-8df0-3015b1e76376,intrigued,2021-06-15 20:46:44,video,TECHNOLOGY,positive,45,True
4086,93c0f4f6-8c1e-453e-8df0-3015b1e76376,super love,2020-09-18 04:29:08,video,TECHNOLOGY,positive,75,True
4087,93c0f4f6-8c1e-453e-8df0-3015b1e76376,indifferent,2021-03-08 00:36:01,video,TECHNOLOGY,neutral,20,True
4088,93c0f4f6-8c1e-453e-8df0-3015b1e76376,want,2021-03-31 18:28:23,video,TECHNOLOGY,positive,70,True
4089,93c0f4f6-8c1e-453e-8df0-3015b1e76376,heart,2020-07-17 18:29:17,video,TECHNOLOGY,positive,60,True
4090,93c0f4f6-8c1e-453e-8df0-3015b1e76376,cherish,2020-10-28 04:17:44,video,TECHNOLOGY,positive,70,True
4091,93c0f4f6-8c1e-453e-8df0-3015b1e76376,scared,2021-03-14 14:29:30,video,TECHNOLOGY,negative,15,True
4092,93c0f4f6-8c1e-453e-8df0-3015b1e76376,worried,2020-10-15 15:44:26,video,TECHNOLOGY,negative,12,True
4093,93c0f4f6-8c1e-453e-8df0-3015b1e76376,worried,2021-01-04 08:54:48,video,TECHNOLOGY,negative,12,True
4094,93c0f4f6-8c1e-453e-8df0-3015b1e76376,hate,2021-04-05 11:23:54,video,TECHNOLOGY,negative,5,True
4095,93c0f4f6-8c1e-453e-8df0-3015b1e76376,dislike,2021-05-25 00:49:31,video,TECHNOLOGY,negative,10,True
4096,93c0f4f6-8c1e-453e-8df0-3015b1e76376,want,2021-03-13 10:52:18,video,TECHNOLOGY,positive,70,True
4097,93c0f4f6-8c1e-453e-8df0-3015b1e76376,super love,2021-02-06 04:14:08,video,TECHNOLOGY,positive,75,True
4098,93c0f4f6-8c1e-453e-8df0-3015b1e76376,interested,2020-07-19 13:27:17,video,TECHNOLOGY,positive,30,True
4099,93c0f4f6-8c1e-453e-8df0-3015b1e76376,want,2021-03-08 08:29:26,video,TECHNOLOGY,positive,70,True
4100,93c0f4f6-8c1e-453e-8df0-3015b1e76376,interested,2021-03-18 20:28:32,video,TECHNOLOGY,positive,30,True
4101,93c0f4f6-8c1e-453e-8df0-3015b1e76376,worried,2020-11-03 14:19:46,video,TECHNOLOGY,negative,12,True
4102,93c0f4f6-8c1e-453e-8df0-3015b1e76376,cherish,2021-03-17 12:29:44,video,TECHNOLOGY,positive,70,True
4103,93c0f4f6-8c1e-453e-8df0-3015b1e76376,hate,2020-10-08 07:51:28,video,TECHNOLOGY,negative,5,True
4104,93c0f4f6-8c1e-453e-8df0-3015b1e76376,heart,2020-07-30 08:06:49,video,TECHNOLOGY,positive,60,True
4105,93c0f4f6-8c1e-453e-8df0-3015b1e76376,want,2021-04-14 21:38:44,video,TECHNOLOGY,positive,70,True
4106,93c0f4f6-8c1e-453e-8df0-3015b1e76376,heart,2021-06-06 14:05:12,video,TECHNOLOGY,positive,60,True
4107,93c0f4f6-8c1e-453e-8df0-3015b1e76376,peeking,2021-01-26 15:55:39,video,TECHNOLOGY,neutral,35,True
4108,93c0f4f6-8c1e-453e-8df0-3015b1e76376,want,2021-06-08 02:03:50,video,TECHNOLOGY,positive,70,True
4109,93c0f4f6-8c1e-453e-8df0-3015b1e76376,adore,2021-02-13 05:04:10,video,TECHNOLOGY,positive,72,True
4110,93c0f4f6-8c1e-453e-8df0-3015b1e76376,hate,2021-06-12 00:17:08,video,TECHNOLOGY,negative,5,True
4111,93c0f4f6-8c1e-453e-8df0-3015b1e76376,adore,2021-02-26 08:50:55,video,TECHNOLOGY,positive,72,True
4112,93c0f4f6-8c1e-453e-8df0-3015b1e76376,interested,2020-11-05 14:54:28,video,TECHNOLOGY,positive,30,True
4113,93c0f4f6-8c1e-453e-8df0-3015b1e76376,intrigued,2020-08-19 12:48:50,video,TECHNOLOGY,positive,45,True
4114,2893a837-3157-4bbd-918f-adc93b60480a,scared,2020-10-26 18:29:33,photo,HEALTHY EATING,negative,15,True
4115,2893a837-3157-4bbd-918f-adc93b60480a,peeking,2020-09-12 06:29:06,photo,HEALTHY EATING,neutral,35,True
4116,2893a837-3157-4bbd-918f-adc93b60480a,want,2021-03-12 09:17:39,photo,HEALTHY EATING,positive,70,True
4117,2893a837-3157-4bbd-918f-adc93b60480a,indifferent,2021-01-01 21:46:16,photo,HEALTHY EATING,neutral,20,True
4118,2893a837-3157-4bbd-918f-adc93b60480a,disgust,2021-02-15 22:54:50,photo,HEALTHY EATING,negative,0,True
4119,2893a837-3157-4bbd-918f-adc93b60480a,cherish,2020-07-13 02:38:41,photo,HEALTHY EATING,positive,70,True
4120,34123572-64b7-4f3d-b098-a2651d882fb2,peeking,2021-06-03 04:59:33,video,DOGS,neutral,35,False
4121,34123572-64b7-4f3d-b098-a2651d882fb2,interested,2021-02-09 22:45:50,video,DOGS,positive,30,False
4122,34123572-64b7-4f3d-b098-a2651d882fb2,want,2020-09-09 08:55:21,video,DOGS,positive,70,False
4123,34123572-64b7-4f3d-b098-a2651d882fb2,super love,2021-01-14 23:05:27,video,DOGS,positive,75,False
4124,34123572-64b7-4f3d-b098-a2651d882fb2,love,2020-12-11 16:52:56,video,DOGS,positive,65,False
4125,34123572-64b7-4f3d-b098-a2651d882fb2,adore,2021-02-26 19:31:26,video,DOGS,positive,72,False
4126,34123572-64b7-4f3d-b098-a2651d882fb2,peeking,2021-05-10 22:28:32,video,DOGS,neutral,35,False
4127,34123572-64b7-4f3d-b098-a2651d882fb2,want,2021-04-23 22:52:30,video,DOGS,positive,70,False
4128,34123572-64b7-4f3d-b098-a2651d882fb2,intrigued,2020-12-30 18:12:32,video,DOGS,positive,45,False
4129,34123572-64b7-4f3d-b098-a2651d882fb2,worried,2021-02-13 14:43:02,video,DOGS,negative,12,False
4130,34123572-64b7-4f3d-b098-a2651d882fb2,love,2021-02-16 10:22:44,video,DOGS,positive,65,False
4131,34123572-64b7-4f3d-b098-a2651d882fb2,love,2021-02-20 14:51:43,video,DOGS,positive,65,False
4132,34123572-64b7-4f3d-b098-a2651d882fb2,interested,2021-04-25 13:21:08,video,DOGS,positive,30,False
4133,34123572-64b7-4f3d-b098-a2651d882fb2,want,2021-06-13 07:54:03,video,DOGS,positive,70,False
4134,34123572-64b7-4f3d-b098-a2651d882fb2,love,2020-07-04 07:08:07,video,DOGS,positive,65,False
4135,34123572-64b7-4f3d-b098-a2651d882fb2,hate,2021-06-16 11:42:47,video,DOGS,negative,5,False
4136,34123572-64b7-4f3d-b098-a2651d882fb2,peeking,2020-06-30 08:03:11,video,DOGS,neutral,35,False
4137,34123572-64b7-4f3d-b098-a2651d882fb2,like,2021-06-17 06:46:13,video,DOGS,positive,50,False
4138,34123572-64b7-4f3d-b098-a2651d882fb2,cherish,2020-11-08 15:01:36,video,DOGS,positive,70,False
4139,34123572-64b7-4f3d-b098-a2651d882fb2,indifferent,2021-06-14 21:13:50,video,DOGS,neutral,20,False
4140,34123572-64b7-4f3d-b098-a2651d882fb2,intrigued,2020-12-28 14:31:05,video,DOGS,positive,45,False
4141,34123572-64b7-4f3d-b098-a2651d882fb2,dislike,2020-06-22 20:30:06,video,DOGS,negative,10,False
4142,34123572-64b7-4f3d-b098-a2651d882fb2,like,2021-06-15 14:48:17,video,DOGS,positive,50,False
4143,34123572-64b7-4f3d-b098-a2651d882fb2,interested,2020-12-16 16:37:55,video,DOGS,positive,30,False
4144,34123572-64b7-4f3d-b098-a2651d882fb2,like,2021-05-10 20:06:23,video,DOGS,positive,50,False
4145,811834bf-44bf-47f3-ae30-e305591177d6,worried,2021-03-17 14:59:31,GIF,ANIMALS,negative,12,True
4146,811834bf-44bf-47f3-ae30-e305591177d6,indifferent,2020-12-15 10:46:16,GIF,ANIMALS,neutral,20,True
4147,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,interested,2021-04-30 15:25:15,audio,CULTURE,positive,30,False
4148,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,dislike,2020-08-27 20:36:13,audio,CULTURE,negative,10,False
4149,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,hate,2021-02-15 00:14:04,audio,CULTURE,negative,5,False
4150,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,intrigued,2020-08-07 16:12:09,audio,CULTURE,positive,45,False
4151,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,peeking,2021-01-29 02:46:55,audio,CULTURE,neutral,35,False
4152,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,super love,2020-12-19 21:24:39,audio,CULTURE,positive,75,False
4153,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,interested,2021-02-19 13:28:44,audio,CULTURE,positive,30,False
4154,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,hate,2021-02-27 20:27:22,audio,CULTURE,negative,5,False
4155,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,disgust,2021-05-02 09:58:15,audio,CULTURE,negative,0,False
4156,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,love,2020-11-09 07:24:50,audio,CULTURE,positive,65,False
4157,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,super love,2020-07-25 10:30:15,audio,CULTURE,positive,75,False
4158,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,super love,2021-03-22 10:49:07,audio,CULTURE,positive,75,False
4159,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,scared,2021-06-03 04:40:15,audio,CULTURE,negative,15,False
4160,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,cherish,2021-02-13 11:21:52,audio,CULTURE,positive,70,False
4161,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,peeking,2020-06-30 10:44:59,audio,CULTURE,neutral,35,False
4162,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,scared,2021-01-10 10:15:57,audio,CULTURE,negative,15,False
4163,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,disgust,2020-10-08 12:47:30,audio,CULTURE,negative,0,False
4164,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,dislike,2020-10-25 09:22:25,audio,CULTURE,negative,10,False
4165,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,cherish,2020-07-21 21:48:41,audio,CULTURE,positive,70,False
4166,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,interested,2021-03-15 01:19:54,audio,CULTURE,positive,30,False
4167,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,heart,2021-04-17 19:15:25,audio,CULTURE,positive,60,False
4168,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,indifferent,2020-07-13 09:38:59,audio,CULTURE,neutral,20,False
4169,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,want,2021-01-08 10:14:46,audio,CULTURE,positive,70,False
4170,8f3cce80-d539-4f83-84f6-901e524c088e,want,2021-04-12 16:32:00,video,TRAVEL,positive,70,False
4171,8f3cce80-d539-4f83-84f6-901e524c088e,intrigued,2021-01-08 12:03:47,video,TRAVEL,positive,45,False
4172,27fffa3e-000d-4f29-9358-5b0d2280d18c,love,2020-10-20 11:28:31,video,DOGS,positive,65,False
4173,27fffa3e-000d-4f29-9358-5b0d2280d18c,heart,2021-05-07 17:51:51,video,DOGS,positive,60,False
4174,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,2020-10-10 22:12:14,video,DOGS,negative,5,False
4175,27fffa3e-000d-4f29-9358-5b0d2280d18c,peeking,2021-01-27 20:32:08,video,DOGS,neutral,35,False
4176,27fffa3e-000d-4f29-9358-5b0d2280d18c,scared,2021-01-31 15:07:16,video,DOGS,negative,15,False
4177,27fffa3e-000d-4f29-9358-5b0d2280d18c,indifferent,2021-04-12 08:20:01,video,DOGS,neutral,20,False
4178,27fffa3e-000d-4f29-9358-5b0d2280d18c,interested,2021-05-17 02:46:05,video,DOGS,positive,30,False
4179,27fffa3e-000d-4f29-9358-5b0d2280d18c,scared,2020-10-21 20:41:52,video,DOGS,negative,15,False
4180,27fffa3e-000d-4f29-9358-5b0d2280d18c,cherish,2020-12-27 18:35:39,video,DOGS,positive,70,False
4181,27fffa3e-000d-4f29-9358-5b0d2280d18c,disgust,2020-12-24 06:09:35,video,DOGS,negative,0,False
4182,27fffa3e-000d-4f29-9358-5b0d2280d18c,cherish,2020-10-25 09:51:00,video,DOGS,positive,70,False
4183,27fffa3e-000d-4f29-9358-5b0d2280d18c,peeking,2020-10-24 20:16:24,video,DOGS,neutral,35,False
4184,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,2020-12-29 14:10:17,video,DOGS,negative,5,False
4185,27fffa3e-000d-4f29-9358-5b0d2280d18c,dislike,2021-03-16 08:07:45,video,DOGS,negative,10,False
4186,27fffa3e-000d-4f29-9358-5b0d2280d18c,intrigued,2021-05-14 01:06:47,video,DOGS,positive,45,False
4187,27fffa3e-000d-4f29-9358-5b0d2280d18c,love,2021-06-05 09:08:14,video,DOGS,positive,65,False
4188,27fffa3e-000d-4f29-9358-5b0d2280d18c,heart,2021-01-28 00:22:41,video,DOGS,positive,60,False
4189,27fffa3e-000d-4f29-9358-5b0d2280d18c,peeking,2021-02-14 20:39:59,video,DOGS,neutral,35,False
4190,27fffa3e-000d-4f29-9358-5b0d2280d18c,peeking,2020-09-13 23:03:32,video,DOGS,neutral,35,False
4191,27fffa3e-000d-4f29-9358-5b0d2280d18c,interested,2021-02-17 13:30:50,video,DOGS,positive,30,False
4192,27fffa3e-000d-4f29-9358-5b0d2280d18c,want,2020-12-13 06:52:17,video,DOGS,positive,70,False
4193,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,2020-07-11 08:55:57,video,DOGS,negative,5,False
4194,3c092e34-bac9-4e63-a7fa-0608fb73914f,interested,2020-12-23 15:25:08,video,SOCCER,positive,30,False
4195,3c092e34-bac9-4e63-a7fa-0608fb73914f,interested,2020-09-09 20:27:13,video,SOCCER,positive,30,False
4196,3c092e34-bac9-4e63-a7fa-0608fb73914f,cherish,2021-05-12 14:54:19,video,SOCCER,positive,70,False
4197,3c092e34-bac9-4e63-a7fa-0608fb73914f,cherish,2020-12-05 04:11:52,video,SOCCER,positive,70,False
4198,3c092e34-bac9-4e63-a7fa-0608fb73914f,super love,2020-12-12 08:37:28,video,SOCCER,positive,75,False
4199,3c092e34-bac9-4e63-a7fa-0608fb73914f,intrigued,2021-06-12 06:51:06,video,SOCCER,positive,45,False
4200,3c092e34-bac9-4e63-a7fa-0608fb73914f,dislike,2020-12-22 12:37:45,video,SOCCER,negative,10,False
4201,3c092e34-bac9-4e63-a7fa-0608fb73914f,interested,2020-08-08 09:23:13,video,SOCCER,positive,30,False
4202,3c092e34-bac9-4e63-a7fa-0608fb73914f,intrigued,2020-10-25 01:35:19,video,SOCCER,positive,45,False
4203,3c092e34-bac9-4e63-a7fa-0608fb73914f,peeking,2020-09-25 10:46:05,video,SOCCER,neutral,35,False
4204,3c092e34-bac9-4e63-a7fa-0608fb73914f,heart,2020-07-08 12:27:05,video,SOCCER,positive,60,False
4205,3c092e34-bac9-4e63-a7fa-0608fb73914f,dislike,2020-11-22 16:27:52,video,SOCCER,negative,10,False
4206,3c092e34-bac9-4e63-a7fa-0608fb73914f,hate,2021-04-01 11:30:32,video,SOCCER,negative,5,False
4207,413101f7-ea05-4df6-97cf-9891245c5ed7,adore,2020-07-22 15:08:25,photo,SCIENCE,positive,72,True
4208,413101f7-ea05-4df6-97cf-9891245c5ed7,interested,2021-01-14 17:13:41,photo,SCIENCE,positive,30,True
4209,413101f7-ea05-4df6-97cf-9891245c5ed7,love,2021-04-29 01:53:27,photo,SCIENCE,positive,65,True
4210,413101f7-ea05-4df6-97cf-9891245c5ed7,love,2020-11-25 13:20:13,photo,SCIENCE,positive,65,True
4211,413101f7-ea05-4df6-97cf-9891245c5ed7,disgust,2020-11-10 01:47:49,photo,SCIENCE,negative,0,True
4212,413101f7-ea05-4df6-97cf-9891245c5ed7,scared,2020-10-01 04:06:03,photo,SCIENCE,negative,15,True
4213,413101f7-ea05-4df6-97cf-9891245c5ed7,scared,2021-01-06 23:56:12,photo,SCIENCE,negative,15,True
4214,413101f7-ea05-4df6-97cf-9891245c5ed7,super love,2020-09-21 15:23:27,photo,SCIENCE,positive,75,True
4215,413101f7-ea05-4df6-97cf-9891245c5ed7,indifferent,2020-08-12 15:43:55,photo,SCIENCE,neutral,20,True
4216,413101f7-ea05-4df6-97cf-9891245c5ed7,want,2020-11-26 05:02:38,photo,SCIENCE,positive,70,True
4217,413101f7-ea05-4df6-97cf-9891245c5ed7,cherish,2020-07-09 15:11:09,photo,SCIENCE,positive,70,True
4218,413101f7-ea05-4df6-97cf-9891245c5ed7,worried,2020-10-30 19:24:01,photo,SCIENCE,negative,12,True
4219,6be333ca-7797-41a5-9a2d-e198037d30ed,like,2021-04-21 04:02:38,audio,FOOD,positive,50,True
4220,6be333ca-7797-41a5-9a2d-e198037d30ed,love,2020-10-28 03:56:57,audio,FOOD,positive,65,True
4221,6be333ca-7797-41a5-9a2d-e198037d30ed,adore,2021-03-08 17:25:54,audio,FOOD,positive,72,True
4222,6be333ca-7797-41a5-9a2d-e198037d30ed,love,2020-12-27 09:36:37,audio,FOOD,positive,65,True
4223,6be333ca-7797-41a5-9a2d-e198037d30ed,adore,2021-05-22 12:31:35,audio,FOOD,positive,72,True
4224,6be333ca-7797-41a5-9a2d-e198037d30ed,hate,2020-07-17 06:53:20,audio,FOOD,negative,5,True
4225,6be333ca-7797-41a5-9a2d-e198037d30ed,hate,2020-07-27 19:26:47,audio,FOOD,negative,5,True
4226,6be333ca-7797-41a5-9a2d-e198037d30ed,love,2021-05-09 03:47:28,audio,FOOD,positive,65,True
4227,6be333ca-7797-41a5-9a2d-e198037d30ed,adore,2021-05-23 17:18:20,audio,FOOD,positive,72,True
4228,6be333ca-7797-41a5-9a2d-e198037d30ed,indifferent,2021-06-17 17:43:43,audio,FOOD,neutral,20,True
4229,6be333ca-7797-41a5-9a2d-e198037d30ed,hate,2020-07-15 17:30:52,audio,FOOD,negative,5,True
4230,c136ae25-d882-4e2c-b515-5727ad2626a5,disgust,2021-04-19 00:15:40,photo,SOCCER,negative,0,False
4231,c136ae25-d882-4e2c-b515-5727ad2626a5,want,2020-08-15 16:00:20,photo,SOCCER,positive,70,False
4232,c136ae25-d882-4e2c-b515-5727ad2626a5,heart,2021-06-05 19:50:32,photo,SOCCER,positive,60,False
4233,c136ae25-d882-4e2c-b515-5727ad2626a5,adore,2021-01-27 12:35:43,photo,SOCCER,positive,72,False
4234,c136ae25-d882-4e2c-b515-5727ad2626a5,cherish,2021-05-11 02:50:20,photo,SOCCER,positive,70,False
4235,c136ae25-d882-4e2c-b515-5727ad2626a5,heart,2021-01-19 15:49:45,photo,SOCCER,positive,60,False
4236,c136ae25-d882-4e2c-b515-5727ad2626a5,like,2021-06-03 12:31:52,photo,SOCCER,positive,50,False
4237,c136ae25-d882-4e2c-b515-5727ad2626a5,heart,2021-05-18 17:32:04,photo,SOCCER,positive,60,False
4238,c136ae25-d882-4e2c-b515-5727ad2626a5,heart,2020-10-31 14:30:22,photo,SOCCER,positive,60,False
4239,c136ae25-d882-4e2c-b515-5727ad2626a5,peeking,2020-12-02 04:09:35,photo,SOCCER,neutral,35,False
4240,c136ae25-d882-4e2c-b515-5727ad2626a5,interested,2020-07-14 01:28:12,photo,SOCCER,positive,30,False
4241,c136ae25-d882-4e2c-b515-5727ad2626a5,disgust,2021-02-28 22:18:13,photo,SOCCER,negative,0,False
4242,c136ae25-d882-4e2c-b515-5727ad2626a5,interested,2021-02-26 10:15:51,photo,SOCCER,positive,30,False
4243,c136ae25-d882-4e2c-b515-5727ad2626a5,cherish,2020-09-22 09:17:10,photo,SOCCER,positive,70,False
4244,c136ae25-d882-4e2c-b515-5727ad2626a5,peeking,2020-08-11 23:23:39,photo,SOCCER,neutral,35,False
4245,c136ae25-d882-4e2c-b515-5727ad2626a5,love,2020-12-17 06:52:33,photo,SOCCER,positive,65,False
4246,c136ae25-d882-4e2c-b515-5727ad2626a5,interested,2021-04-21 21:37:39,photo,SOCCER,positive,30,False
4247,c136ae25-d882-4e2c-b515-5727ad2626a5,interested,2020-07-30 11:56:11,photo,SOCCER,positive,30,False
4248,c136ae25-d882-4e2c-b515-5727ad2626a5,intrigued,2020-11-28 06:38:20,photo,SOCCER,positive,45,False
4249,c136ae25-d882-4e2c-b515-5727ad2626a5,intrigued,2020-07-08 09:51:28,photo,SOCCER,positive,45,False
4250,c136ae25-d882-4e2c-b515-5727ad2626a5,worried,2021-03-07 01:11:16,photo,SOCCER,negative,12,False
4251,c136ae25-d882-4e2c-b515-5727ad2626a5,adore,2021-05-24 08:31:32,photo,SOCCER,positive,72,False
4252,c136ae25-d882-4e2c-b515-5727ad2626a5,heart,2020-09-28 20:55:34,photo,SOCCER,positive,60,False
4253,c136ae25-d882-4e2c-b515-5727ad2626a5,scared,2020-07-23 11:44:05,photo,SOCCER,negative,15,False
4254,c136ae25-d882-4e2c-b515-5727ad2626a5,like,2021-03-25 08:58:43,photo,SOCCER,positive,50,False
4255,c136ae25-d882-4e2c-b515-5727ad2626a5,heart,2020-08-20 01:51:17,photo,SOCCER,positive,60,False
4256,c136ae25-d882-4e2c-b515-5727ad2626a5,indifferent,2020-09-30 02:58:33,photo,SOCCER,neutral,20,False
4257,c136ae25-d882-4e2c-b515-5727ad2626a5,like,2020-10-18 21:23:48,photo,SOCCER,positive,50,False
4258,c136ae25-d882-4e2c-b515-5727ad2626a5,indifferent,2020-10-02 02:34:01,photo,SOCCER,neutral,20,False
4259,c136ae25-d882-4e2c-b515-5727ad2626a5,disgust,2021-04-16 11:04:27,photo,SOCCER,negative,0,False
4260,c136ae25-d882-4e2c-b515-5727ad2626a5,cherish,2020-10-06 17:22:56,photo,SOCCER,positive,70,False
4261,c136ae25-d882-4e2c-b515-5727ad2626a5,scared,2020-06-24 07:44:14,photo,SOCCER,negative,15,False
4262,c136ae25-d882-4e2c-b515-5727ad2626a5,intrigued,2021-02-08 16:14:51,photo,SOCCER,positive,45,False
4263,c136ae25-d882-4e2c-b515-5727ad2626a5,dislike,2021-04-28 16:33:34,photo,SOCCER,negative,10,False
4264,c136ae25-d882-4e2c-b515-5727ad2626a5,like,2021-03-11 14:27:48,photo,SOCCER,positive,50,False
4265,c136ae25-d882-4e2c-b515-5727ad2626a5,super love,2021-03-07 09:39:09,photo,SOCCER,positive,75,False
4266,c136ae25-d882-4e2c-b515-5727ad2626a5,disgust,2020-08-24 18:29:38,photo,SOCCER,negative,0,False
4267,c136ae25-d882-4e2c-b515-5727ad2626a5,disgust,2021-01-10 05:06:43,photo,SOCCER,negative,0,False
4268,c136ae25-d882-4e2c-b515-5727ad2626a5,love,2020-07-31 22:15:44,photo,SOCCER,positive,65,False
4269,c136ae25-d882-4e2c-b515-5727ad2626a5,adore,2020-06-27 05:26:18,photo,SOCCER,positive,72,False
